name,name_en,service_type,lat,lng,country_code
Palácio das Lonas,Palácio das Lonas,furniture,-22.9224834,-43.1773136,BR
Renovare,Renovare,furniture,-22.9226924,-43.1773501,BR
KRM Ferragens,KRM Ferragens,hardware,-22.9227761,-43.1773647,BR
Italinea,Italinea,furniture,-22.9228597,-43.1773793,BR
Espaço Ideal,Espaço Ideal,furniture,-22.9229433,-43.177394,BR
MLE,MLE,furniture,-22.9230269,-43.1774086,BR
MB Requinte,MB Requinte,furniture,-22.9230687,-43.1774159,BR
Rodopiano,Rodopiano,furniture,-22.9231941,-43.1774378,BR
Loteria,Loteria,lottery,-22.923236,-43.1774451,BR
Modulus,Modulus,furniture,-22.9232778,-43.1774524,BR
Leandra Coiffeur,Leandra Coiffeur,hairdresser,-22.923427,-43.177473,BR
Padaria Bakery,Padaria Bakery,restaurant,-22.9120724,-43.1866864,BR
Só Fofas,Só Fofas,clothes,-22.9025122,-43.1107292,BR
Ate e Arremate,Ate e Arremate,Armarinho,-22.9024857,-43.1108367,BR
estação da casa,estação da casa,furniture,-22.9029798,-43.1079945,BR
Tinturaria Brasileira,Tinturaria Brasileira,laundry,-22.9005051,-43.1048329,BR
Ativa Restaurante,Ativa Restaurante,restaurant,-22.9010433,-43.1048526,BR
Rei do Som,Rei do Som,electronics,-22.9003823,-43.1046177,BR
Tio Walter,Tio Walter,pet_grooming,-22.9020037,-43.1031332,BR
Restaurante Bar Brasil,Restaurante Bar Brasil,restaurant,-22.912878,-43.1821393,BR
Bistrô da Lapa,Bistrô da Lapa,restaurant,-22.9127151,-43.1820602,BR
Bistrô MAC,Bistrô MAC,restaurant,-22.9077484,-43.1258559,BR
Nordene - espaço de estética e beleza,Nordene - espaço de estética e beleza,hairdresser,-22.9022361,-43.1088989,BR
Romero's Distribuidora de Bebidas,Romero's Distribuidora de Bebidas,alcohol,-22.9019509,-43.1085813,BR
Paquetá,Paquetá,shoes,-22.9287879,-43.1773445,BR
Padaria Catete,Padaria Catete,bakery,-22.9287361,-43.1773281,BR
Stylus,Stylus,clothes,-22.9286843,-43.1773116,BR
Mercatto,Mercatto,clothes,-22.9286325,-43.1772952,BR
Pontapé,Pontapé,shoes,-22.9285808,-43.1772787,BR
Tuninha,Tuninha,clothes,-22.928529,-43.1772622,BR
Cravo e Canela,Cravo e Canela,clothes,-22.9284772,-43.1772458,BR
D'Artagnan,D'Artagnan,clothes,-22.9284254,-43.1772293,BR
Losan,Losan,shoes,-22.9283319,-43.1772016,BR
Péd'art,Péd'art,shoes,-22.9282801,-43.1771851,BR
Rustin's,Rustin's,shoes,-22.9281248,-43.1771357,BR
Mundo Verde,Mundo Verde,supermarket,-22.9280212,-43.1771028,BR
Johnmark,Johnmark,clothes,-22.9279177,-43.1770699,BR
Catetelândia,Catetelândia,restaurant,-22.9278659,-43.1770535,BR
Tem Tudo,Tem Tudo,houseware,-22.9268177,-43.1767865,BR
Sai de Baixo,Sai de Baixo,clothes,-22.9266549,-43.1767785,BR
Italínea,Italínea,furniture,-22.906147,-43.1132647,BR
Bom pra Cachorro,Bom pra Cachorro,pet,-22.9058249,-43.1128901,BR
Predi Icaraí Imóveis,Predi Icaraí Imóveis,estate_agent,-22.906016,-43.1131199,BR
Goodyear Express,Goodyear Express,car_parts,-22.9274033,-43.1793906,BR
Real,Real,car,-22.9612265,-43.1759532,BR
Ciclovia Zona Sul,Ciclovia Zona Sul,bicycle,-22.9622393,-43.1754878,BR
Ortobom,Ortobom,bed,-22.9636092,-43.1777369,BR
WestFalia,WestFalia,restaurant,-22.9200361,-43.1770396,BR
Sinrau,Sinrau,shoes,-22.9196071,-43.1771073,BR
Classic Line,Classic Line,hardware,-22.9329021,-43.1844926,BR
Pet Studio,Pet Studio,pet,-22.9328993,-43.1844184,BR
Terra Brasilis,Terra Brasilis,restaurant,-22.9562468,-43.1649444,BR
Prezunic,Prezunic,supermarket,-22.8835123,-43.3433513,BR
Tango,Tango,restaurant,-22.9344651,-43.1758761,BR
Dufry,Dufry,department_store,-22.9048763,-43.1759592,BR
Taco,Taco,clothes,-22.9046945,-43.1760364,BR
A. D. Life Style,A. D. Life Style,clothes,-22.9045522,-43.1761222,BR
Allú,Allú,clothes,-22.904481,-43.1761652,BR
World Griff,World Griff,clothes,-22.9043229,-43.1762596,BR
Opção,Opção,clothes,-22.9042596,-43.1762939,BR
H. Stern,H. Stern,jewelry,-22.9052153,-43.1777741,BR
Carro Legal,Carro Legal,car,-22.9458374,-43.3620437,BR
Multieconomia,Multieconomia,supermarket,-22.9475668,-43.3718671,BR
Rabicho Rações,Rabicho Rações,pet,-22.9487697,-43.3719915,BR
MD Videolocadora,MD Videolocadora,video,-22.9529428,-43.3662666,BR
Padaria Felipão,Padaria Felipão,bakery,-22.9524607,-43.3655027,BR
L.M Material de Construções,L.M Material de Construções,hardware,-22.9526109,-43.3648847,BR
Lan House,Lan House,yes,-22.9523105,-43.3648504,BR
