name,name_en,service_type,lat,lng,country_code
Las Antorchas,Las Antorchas,restaurant,20.6695913,-103.3836932,MX
Deporte Habitat,Deporte Habitat,sports,20.6702412,-103.3825261,MX
Casa funeral San Francisco,Casa funeral San Francisco,funeral_directors,20.6957216,-103.3262505,MX
Agencia de Viajes El Centinela,Agencia de Viajes El Centinela,travel_agency,20.7465799,-103.3912813,MX
Furter Dogos Gourmet,Furter Dogos Gourmet,restaurant,20.6639422,-103.3997917,MX
Croissants Alfredo,Croissants Alfredo,bakery,20.6901567,-103.373058,MX
EL BALCÓN DE SANTA TERE,EL BALCÓN DE SANTA TERE,restaurant,20.6837974,-103.3712015,MX
Cyber Jardin_ CUAAD,Cyber Jardin_ CUAAD,internet_cafe,20.7408731,-103.3118812,MX
Calzada,Calzada,doityourself,20.717339,-103.3199322,MX
aurrera,aurrera,supermarket,20.7194539,-103.3198436,MX
Refacciónaria automotriz la güera,Refacciónaria automotriz la güera,car_parts,20.7179153,-103.322972,MX
Mamá Coneja,Mamá Coneja,convenience,20.6550622,-103.3802641,MX
Mercado de abastos Guadalajara,Mercado de abastos Guadalajara,farm,20.6542667,-103.3806669,MX
Mercado del Mar,Mercado del Mar,seafood,20.6261947,-103.345161,MX
OptiVisión,OptiVisión,optician,20.6749898,-103.352813,MX
Wings Army,Wings Army,restaurant,20.7552198,-103.3855594,MX
Distribuidora GAMEL,Distribuidora GAMEL,hardware,20.6685692,-103.3165241,MX
Abarrotes Lara,Abarrotes Lara,grocery,20.7360295,-103.3340664,MX
Abarrotes Rodriguez 2,Abarrotes Rodriguez 2,grocery,20.7375203,-103.3331978,MX
Abarrotes Rodriguez,Abarrotes Rodriguez,grocery,20.7358188,-103.3323315,MX
Servicios Mecanicos Rafa,Servicios Mecanicos Rafa,car_repair,20.6566527,-103.2643099,MX
Agencia de viajes veleiro,Agencia de viajes veleiro,travel_agency,20.6570909,-103.2631343,MX
Barranca's liquor,Barranca's liquor,alcohol,20.6571329,-103.2630387,MX
Cremeria Karen,Cremeria Karen,dairy,20.6582261,-103.2629214,MX
Cremeria Corona,Cremeria Corona,dairy,20.6563372,-103.2619535,MX
Zapateria Pague menos,Zapateria Pague menos,shoes,20.6570016,-103.2626071,MX
Olga's Boutique,Olga's Boutique,clothes,20.6571969,-103.2629801,MX
Cremeria la Vaca y el Pollito,Cremeria la Vaca y el Pollito,cheese,20.6568134,-103.2619444,MX
Presta Facil,Presta Facil,money_lender,20.6570016,-103.2620289,MX
Imprenta Zepeda,Imprenta Zepeda,copyshop,20.6569778,-103.261821,MX
Papeleria paty,Papeleria paty,stationery,20.6572087,-103.262028,MX
Electronica Cris,Electronica Cris,radiotechnics,20.6571537,-103.2629185,MX
Control de plagas Montecarlo,Control de plagas Montecarlo,pest_control,20.6571292,-103.2629478,MX
Los pelones,Los pelones,convenience,20.661354,-103.289022,MX
Vinos y licores La PLaza,Vinos y licores La PLaza,alcohol,20.6583305,-103.261835,MX
Vallery Boutique,Vallery Boutique,clothes,20.6583608,-103.2618174,MX
Centro de servicio celular,Centro de servicio celular,electronics,20.6583085,-103.26181,MX
Frutas y Verduras Poncho,Frutas y Verduras Poncho,greengrocer,20.6570519,-103.2630866,MX
Carniceria Poncho,Carniceria Poncho,butcher,20.6570382,-103.2630857,MX
Estetica Olga,Estetica Olga,hairdresser,20.65712,-103.2626189,MX
Estetica Muñe,Estetica Muñe,hairdresser,20.6570282,-103.2626577,MX
Central de Pinturas,Central de Pinturas,paint,20.6571536,-103.2630963,MX
Pinturas COMEX,Pinturas COMEX,paint,20.6570185,-103.2607372,MX
Dulcería la Bodeguita,Dulcería la Bodeguita,confectionery,20.6581337,-103.2606741,MX
Carniceria la Fortaleza,Carniceria la Fortaleza,butcher,20.6582799,-103.2607595,MX
Carniceria Nueva Zalatitan,Carniceria Nueva Zalatitan,butcher,20.65816,-103.2600675,MX
Estetica Betty,Estetica Betty,hairdresser,20.6581978,-103.2629306,MX
Gasolinera Pemex ES 3701,Gasolinera Pemex ES 3701,fuel,20.6626865,-103.276821,MX
Carniceria La Esperanza,Carniceria La Esperanza,butcher,20.6582162,-103.2607658,MX
Tostadería Guadalupana,Tostadería Guadalupana,convenience,20.7250189,-103.3905557,MX
Las Gonzalez Merceria y Estambres,Las Gonzalez Merceria y Estambres,doityourself,20.7234826,-103.3920804,MX
Ópticas Lux Plaza Galerías Querétaro,Ópticas Lux Plaza Galerías Querétaro,optician,20.653533,-103.33114,MX
Ópticas Lux Plaza del Sol Guadalajara,Ópticas Lux Plaza del Sol Guadalajara,optician,20.6587003,-103.398121,MX
Coppel,Coppel,department_store,20.6472073,-103.3196134,MX
C&A,C&A,clothes,20.6476996,-103.3211151,MX
Zara,Zara,clothes,20.647616,-103.3208863,MX
Levi's,Levi's,clothes,20.6472455,-103.3201193,MX
Abarrotera Lagunitas,Abarrotera Lagunitas,supermarket,20.6582796,-103.2606546,MX
Ferretería Los Gueros,Ferretería Los Gueros,hardware,20.6556715,-103.2609579,MX
Panadería Lopez,Panadería Lopez,bakery,20.6581668,-103.2629343,MX
Ferreteria Arcos,Ferreteria Arcos,hardware,20.6750471,-103.383823,MX
Colombo Palomas,Colombo Palomas,yes,20.6751,-103.3836824,MX
Movil Cafe,Movil Cafe,cafe,20.6986385,-103.3489294,MX
Ferretlapaleria Alvarez,Ferretlapaleria Alvarez,hardware,20.7171845,-103.3408747,MX
Okuma,Okuma,restaurant,20.6742805,-103.3544226,MX
Usagui,Usagui,restaurant,20.6841803,-103.3721777,MX
Line 2U,Line 2U,beauty,20.7169044,-103.3540464,MX
Zapo Mar y Tierra,Zapo Mar y Tierra,restaurant,20.6977591,-103.3373866,MX
Bodega Aurrera San pedrito,Bodega Aurrera San pedrito,supermarket,20.6238388,-103.3046271,MX
Abarrotes Marijo,Abarrotes Marijo,convenience,20.6299187,-103.3032859,MX
33 treinta y tres,33 treinta y tres,bicycle,20.6779104,-103.3833538,MX
Laminado y Pintura Reyes,Laminado y Pintura Reyes,car_repair,20.6605664,-103.3592456,MX
Fantástico,Fantástico,books,20.675203,-103.3732077,MX
Digitalife - Garibaldi,Digitalife - Garibaldi,computer,20.6816273,-103.3775359,MX
Qruzh,Qruzh,computer,20.6739147,-103.3461066,MX
Digitalife - Minerva,Digitalife - Minerva,computer,20.6742497,-103.395156,MX
DDTech,DDTech,computer,20.6806682,-103.3490343,MX
Ventronic,Ventronic,computer,20.6735322,-103.3481818,MX
TCMemory,TCMemory,computer,20.6735353,-103.3483242,MX
Eternia,Eternia,toys,20.6671003,-103.3763399,MX
"bazar ""el rincón""","bazar ""el rincón""",clothes,20.6809949,-103.3562421,MX
Cómics Cerca De Ti,Cómics Cerca De Ti,books,20.6406403,-103.2774747,MX
Panini Comics,Panini Comics,toys,20.6694194,-103.3418797,MX
Hacker Garage,Hacker Garage,computer,20.6678235,-103.3720379,MX
G&G Freak Store,G&G Freak Store,clothes,20.6750333,-103.3484478,MX
Riva Importaciones,Riva Importaciones,computer,20.6728945,-103.3876018,MX
"Aguas frescas ""Johan""","Aguas frescas ""Johan""",beverages,20.7428644,-103.3911496,MX
Power Audio,Power Audio,car_repair,20.6211822,-103.3787022,MX
PC TECNO,PC TECNO,computer,20.6870312,-103.3678504,MX
Gama Leasing,Gama Leasing,car,20.6793353,-103.382017,MX
Oriflame,Oriflame,cosmetics,20.6747575,-103.3922256,MX
Peko peko,Peko peko,restaurant,20.675839,-103.36142,MX
Nueva terraza oasis,Nueva terraza oasis,restaurant,20.6764929,-103.3488609,MX
Nova,Nova,computer,20.6664986,-103.3818288,MX
La Parrillita,La Parrillita,restaurant,20.644328,-103.3772533,MX
Vinos y Licores Mazatlan,Vinos y Licores Mazatlan,alcohol,20.6197138,-103.3955636,MX
Santo Coyote Restaurant,Santo Coyote Restaurant,restaurant,20.6710163,-103.3763941,MX
Diagnóstico y Solución,Diagnóstico y Solución,computer,20.6943773,-103.2894394,MX
Santo Camaron,Santo Camaron,restaurant,20.7199974,-103.3537598,MX
Oxxo Cerca de mike,Oxxo Cerca de mike,convenience,20.669629,-103.3038047,MX
Tienda,Tienda,convenience,20.7247875,-103.3651463,MX
Skolka,Skolka,clothes,20.696246,-103.3864343,MX
